policy,total_cost,downtime_hours,num_failures,num_pm,num_cbm_actions,num_inspections
RTF,54669.91713672406,29.339834273448115,2,0,0,0
RTF,82175.83814624188,44.35167629248374,3,0,0,0
RTF,51480.410282949626,22.960820565899258,2,0,0,0
RTF,26082.883317257918,12.16576663451584,1,0,0,0
RTF,83312.8453826347,46.6256907652694,3,0,0,0
RTF,73893.07232720537,27.786144654410734,3,0,0,0
RTF,98276.17937647662,36.552358752953246,4,0,0,0
RTF,47491.2544960791,14.9825089921582,2,0,0,0
RTF,77012.49834784199,34.02499669568398,3,0,0,0
RTF,77802.01268885974,35.604025377719495,3,0,0,0
RTF,103950.21124887047,47.90042249774093,4,0,0,0
RTF,78160.19792941186,36.320395858823744,3,0,0,0
RTF,148075.46411733847,96.15092823467694,5,0,0,0
RTF,123550.18527883857,47.100370557677174,5,0,0,0
RTF,108974.56743111988,57.94913486223976,4,0,0,0
RTF,79695.84321661634,39.391686433232664,3,0,0,0
RTF,72067.6706097015,24.135341219402992,3,0,0,0
RTF,106690.51807008917,53.38103614017831,4,0,0,0
RTF,101772.85947105524,43.54571894211046,4,0,0,0
RTF,74785.7929578542,29.57158591570839,3,0,0,0
RTF,80811.89822481094,41.62379644962188,3,0,0,0
RTF,101413.57498993963,42.827149979879266,4,0,0,0
RTF,71625.28757857389,23.250575157147757,3,0,0,0
RTF,50281.77856608262,20.563557132165236,2,0,0,0
RTF,52676.72184691727,25.35344369383455,2,0,0,0
RTF,72805.47582333384,25.610951646667658,3,0,0,0
RTF,52387.70423193992,24.775408463879845,2,0,0,0
RTF,72283.43058530269,24.566861170605367,3,0,0,0
RTF,107345.71702344969,54.691434046899346,4,0,0,0
RTF,111558.30944561225,63.11661889122453,4,0,0,0
RTF,109380.16814054125,58.76033628108249,4,0,0,0
RTF,77682.14810667191,35.36429621334382,3,0,0,0
RTF,87750.00175140126,55.50000350280253,3,0,0,0
RTF,104297.98074335192,48.595961486703835,4,0,0,0
RTF,93355.05440547757,26.71010881095512,4,0,0,0
RTF,78138.22552726575,36.276451054531506,3,0,0,0
RTF,25620.11300566912,11.240226011338242,1,0,0,0
RTF,85009.24346479907,50.01848692959815,3,0,0,0
RTF,134692.3036649939,69.3846073299878,5,0,0,0
RTF,104211.61491008953,48.423229820179074,4,0,0,0
RTF,58135.646772448286,36.27129354489657,2,0,0,0
RTF,82985.20607311848,45.97041214623695,3,0,0,0
RTF,77082.62835021794,34.16525670043589,3,0,0,0
RTF,129260.98719155052,58.521974383101046,5,0,0,0
RTF,46805.94748648334,13.611894972966683,2,0,0,0
RTF,101911.66674805494,43.82333349610988,4,0,0,0
RTF,52068.433634569185,24.136867269138364,2,0,0,0
RTF,78696.33287690007,37.3926657538001,3,0,0,0
RTF,56497.630201205175,32.99526040241034,2,0,0,0
RTF,112423.12209072235,64.84624418144472,4,0,0,0
RTF,107965.53927413547,55.93107854827093,4,0,0,0
RTF,75962.20867163788,31.924417343275763,3,0,0,0
RTF,74574.61068645725,29.14922137291452,3,0,0,0
RTF,79619.84197126873,39.23968394253745,3,0,0,0
RTF,97540.06582219987,35.080131644399735,4,0,0,0
RTF,58783.727529956144,37.56745505991228,2,0,0,0
RTF,108196.54725639906,56.393094512798136,4,0,0,0
RTF,103345.67269288012,46.69134538576026,4,0,0,0
RTF,50767.56882616639,21.53513765233278,2,0,0,0
RTF,84135.89027023685,48.2717805404737,3,0,0,0
RTF,124688.65587304777,49.37731174609553,5,0,0,0
RTF,74218.14075064291,28.436281501285816,3,0,0,0
RTF,107233.47709982283,54.466954199645656,4,0,0,0
RTF,80042.53762201185,40.08507524402371,3,0,0,0
RTF,73472.79027806334,26.9455805561267,3,0,0,0
RTF,81845.47509338627,43.69095018677255,3,0,0,0
RTF,76374.88062836103,32.74976125672208,3,0,0,0
RTF,77303.6905000877,34.607381000175394,3,0,0,0
RTF,130416.95320542972,60.83390641085944,5,0,0,0
RTF,78894.18547015206,37.788370940304155,3,0,0,0
RTF,76932.33091743119,33.86466183486239,3,0,0,0
RTF,106656.94829389991,53.313896587799846,4,0,0,0
RTF,107351.39043363616,54.7027808672723,4,0,0,0
RTF,83265.75774011663,46.53151548023329,3,0,0,0
RTF,77847.79801829373,35.69559603658747,3,0,0,0
RTF,152199.97766713495,64.39995533426992,6,0,0,0
RTF,30010.110364475015,20.02022072895003,1,0,0,0
RTF,51762.49506606819,23.52499013213638,2,0,0,0
RTF,134797.5095782481,69.59501915649624,5,0,0,0
RTF,178495.48570366114,76.99097140732233,7,0,0,0
RTF,79977.7127670583,39.95542553411661,3,0,0,0
RTF,103297.8195830327,46.5956391660654,4,0,0,0
RTF,26986.06782591423,13.97213565182846,1,0,0,0
RTF,105967.72886575808,51.93545773151614,4,0,0,0
RTF,73692.2746587226,27.384549317445202,3,0,0,0
RTF,74428.23471931712,28.856469438634257,3,0,0,0
RTF,120508.67779629826,41.017355592596516,5,0,0,0
RTF,53742.41176695314,27.48482353390628,2,0,0,0
RTF,52115.128112220744,24.23025622444149,2,0,0,0
RTF,73618.82944271987,27.237658885439732,3,0,0,0
RTF,49128.66984239369,18.25733968478738,2,0,0,0
RTF,106210.31199082646,52.42062398165295,4,0,0,0
RTF,58670.95647512277,37.341912950245536,2,0,0,0
RTF,127954.71370324944,55.909427406498885,5,0,0,0
RTF,106854.05394917761,53.70810789835521,4,0,0,0
RTF,71543.84766468653,23.08769532937308,3,0,0,0
RTF,80178.22283187759,40.356445663755196,3,0,0,0
RTF,75797.26279179417,31.594525583588347,3,0,0,0
RTF,81569.61343092917,43.13922686185835,3,0,0,0
RTF,81592.71113736418,43.18542227472837,3,0,0,0
RTF,75273.89017032157,30.547780340643143,3,0,0,0
RTF,98851.9047263652,37.703809452730404,4,0,0,0
RTF,84710.63242938812,49.421264858776226,3,0,0,0
RTF,73384.19391290273,26.76838782580546,3,0,0,0
RTF,75120.31658701718,30.240633174034343,3,0,0,0
RTF,106400.42963803437,52.80085927606878,4,0,0,0
RTF,75313.82239735329,30.62764479470659,3,0,0,0
RTF,100089.40327250233,40.17880654500464,4,0,0,0
RTF,80080.87113817772,40.161742276355454,3,0,0,0
RTF,53133.532732572436,26.267065465144864,2,0,0,0
RTF,129745.81464207098,59.49162928414195,5,0,0,0
RTF,73499.30778766697,26.99861557533396,3,0,0,0
RTF,51927.80707546562,23.855614150931256,2,0,0,0
RTF,109612.08398687595,59.224167973751925,4,0,0,0
RTF,98686.2943583145,37.372588716628975,4,0,0,0
RTF,103047.4788727221,46.09495774544419,4,0,0,0
RTF,71826.33026571585,23.652660531431707,3,0,0,0
RTF,104144.99171361621,48.2899834272324,4,0,0,0
RTF,105027.8054132491,50.0556108264982,4,0,0,0
RTF,49326.412725239876,18.652825450479753,2,0,0,0
RTF,51548.16137508812,23.096322750176256,2,0,0,0
RTF,126988.99379446554,53.9779875889311,5,0,0,0
RTF,101731.25345869787,43.46250691739574,4,0,0,0
RTF,83992.98478802727,47.98596957605456,3,0,0,0
RTF,100126.10773420054,40.252215468401104,4,0,0,0
RTF,72017.75441007392,24.035508820147836,3,0,0,0
RTF,101604.97482860244,43.209949657204874,4,0,0,0
RTF,123739.2645670427,47.47852913408538,5,0,0,0
RTF,125684.58146827453,51.369162936549074,5,0,0,0
RTF,51475.67997864794,22.95135995729587,2,0,0,0
RTF,126498.05500313742,52.996110006274826,5,0,0,0
RTF,86187.80985748584,52.375619714971705,3,0,0,0
RTF,157735.46454287914,75.47092908575831,6,0,0,0
RTF,109484.47095312679,58.96894190625359,4,0,0,0
RTF,49193.93693047154,18.38787386094308,2,0,0,0
RTF,96108.83963619263,32.217679272385254,4,0,0,0
RTF,54132.493015868335,28.264986031736676,2,0,0,0
RTF,46730.91262510112,13.46182525020225,2,0,0,0
RTF,95527.49861064786,31.05499722129573,4,0,0,0
RTF,79676.0916898379,39.35218337967579,3,0,0,0
RTF,52179.08362520272,24.35816725040545,2,0,0,0
RTF,24544.238182723682,9.088476365447365,1,0,0,0
RTF,51290.173483817256,22.58034696763452,2,0,0,0
RTF,93840.35756764802,67.68071513529604,3,0,0,0
RTF,51814.060095565495,23.628120191130982,2,0,0,0
RTF,53748.679849440305,27.49735969888062,2,0,0,0
RTF,79998.03409509908,39.99606819019816,3,0,0,0
RTF,51229.70940675114,22.45941881350229,2,0,0,0
RTF,124756.54778475297,49.51309556950592,5,0,0,0
RTF,53956.95186424331,27.913903728486623,2,0,0,0
RTF,76337.18968439223,32.67437936878447,3,0,0,0
RTF,97476.69888148193,34.95339776296387,4,0,0,0
RTF,78584.56146766368,37.16912293532735,3,0,0,0
RTF,71723.52735221777,23.447054704435548,3,0,0,0
RTF,102069.38891796596,44.13877783593194,4,0,0,0
RTF,46585.2412823275,13.170482564654996,2,0,0,0
RTF,50687.56090385323,21.375121807706456,2,0,0,0
RTF,49130.96748405313,18.261934968106264,2,0,0,0
RTF,51798.52159208422,23.597043184168434,2,0,0,0
RTF,96816.7525383867,33.633505076773424,4,0,0,0
RTF,78566.49484761985,37.132989695239694,3,0,0,0
RTF,91108.20591326393,62.216411826527846,3,0,0,0
RTF,54437.901871850394,28.8758037437008,2,0,0,0
RTF,48152.987446247396,16.305974892494802,2,0,0,0
RTF,132996.2512548886,65.9925025097772,5,0,0,0
RTF,135473.5878540927,70.94717570818543,5,0,0,0
RTF,27543.1816323283,15.086363264656597,1,0,0,0
RTF,72609.45125937133,25.218902518742656,3,0,0,0
RTF,51569.70604903521,23.13941209807042,2,0,0,0
RTF,52137.785276366,24.275570552732,2,0,0,0
RTF,109203.5757263735,58.40715145274699,4,0,0,0
RTF,49879.97758659464,19.759955173189287,2,0,0,0
RTF,105490.57092400428,50.981141848008576,4,0,0,0
RTF,104163.38367412558,48.32676734825115,4,0,0,0
RTF,78576.54138697634,37.153082773952676,3,0,0,0
RTF,78937.464236784,37.874928473567984,3,0,0,0
RTF,82675.60860963454,45.35121721926909,3,0,0,0
RTF,72089.5656934006,24.179131386801192,3,0,0,0
RTF,107666.44813573305,55.33289627146611,4,0,0,0
RTF,135857.96509266045,71.7159301853209,5,0,0,0
RTF,79446.20209563666,38.89240419127333,3,0,0,0
